PMID||SENTID||STRUCTURED ABSTRACT LABEL|NORMALIZED LABEL/PREDICTION|GOLD|SENTENCE
29781157|ab|1|29781157|BACKGROUND|BACKGROUND|BACKGROUND|Since 2010, the Ethiopian government introduced different measures to implement community-based health insurance (CBHI) schemes to improve access to health service and reduce the catastrophic effect of health care costs.
29781157|ab|2|29781157|OBJECTIVES|OBJECTIVE|OBJECTIVE|The aim of this study was to examine the determinants of enrollment in CBHI in Northwest Ethiopia.
29781157|ab|3|29781157|METHODS|METHODS|METHODS|In this study, we utilized a mix of quantitative (multivariate logistic regression applied to population survey linked with health facility survey) and qualitative (focus group discussion and in-depth interview) methods to better understand the factors that affect CBHI enrollment.
29781157|ab|4|29781157|RESULTS|RESULTS|RESULTS|The study revealed important factors, such as household, informal association, and health facility, as barriers to CBHI enrollment.
29781157|ab|5|29781157|RESULTS|RESULTS|RESULTS|Age and educational status, self-rated health status, perceived quality of health services, knowledge, and information (awareness) about CBHI were among the characteristics of individual household head, affecting enrollment.
29781157|ab|6|29781157|RESULTS|RESULTS|RESULTS|Household size and participation in an informal association, such as local credit associations, were also positively associated with CBHI enrollment.
29781157|ab|7|29781157|RESULTS|RESULTS|RESULTS|Additionally, health facility factors like unavailability of laboratory tests were the main factor that hinders CBHI enrollment.
29781157|ab|8|29781157|CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|This study showed a possibility of adverse selection in CBHI enrollment.
29781157|ab|9|29781157|CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|Additionally, perceived quality of health services, knowledge, and information (awareness) are positively associated with CBHI enrollment.
29781157|ab|10|29781157|CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|Therefore, policy interventions to mitigate adverse selection as well as provision of social marketing activities are crucial to increase enrollment in CBHI.
29781157|ab|11|29781157|CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|Furthermore, policy interventions that enhance the capacity of health facilities and schemes to provide the promised services are necessary.
29798790|ab|1|29798790|OBJECTIVES|OBJECTIVE|OBJECTIVE|This study sought to compare the efficacy and safety of catheter ablation (CA) with those of medical therapy (MT) for the treatment of atrial fibrillation (AF).
29798790|ab|2|29798790|BACKGROUND|BACKGROUND|BACKGROUND|The preferred therapeutic strategy for subjects with AF remains unclear.
29798790|ab|3|29798790|METHODS|METHODS|METHODS|A total of 17 randomized controlled trials were selected using Medline, EMBASE, and CENTRAL (September 1998 to 2 February 2018).
29798790|ab|4|29798790|METHODS|METHODS|METHODS|The analysis was stratified at the trial level according to the following: 1) patients with AF and heart failure (HF); and 2) patients with AF without HF.
29798790|ab|5|29798790|RESULTS|RESULTS|RESULTS|A total of 2,272 patients with AF (775 patients with HF and 1,497 patients without HF) participated in this analysis.
29798790|ab|6|29798790|RESULTS|RESULTS|RESULTS|In patients with HF, CA was associated with significant relative risk reduction in all-cause mortality (risk ratio [RR]: 0.52; 95% confidence interval [CI]: 0.36 to 0.76; p < 0.001; I(2) = 0), recurrent atrial arrhythmia (RR: 0.44; 95% CI: 0.31 to 0.61; p <0.001; I(2) = 56), and cardiac hospitalization (RR: 0.63; 95% CI: 0.46 to 0.87; p = 0.01; I(2) = 43) compared with MT.
29798790|ab|7|29798790|RESULTS|RESULTS|RESULTS|Conversely, in patients without HF, CA had no beneficial effect on the risk of all-cause mortality compared with MT (RR: 0.88, 95% CI: 0.29 to 2.61; p = 0.81; I(2) = 0).
29798790|ab|8|29798790|RESULTS|RESULTS|RESULTS|However, CA reduced the risk of recurrent atrial arrhythmia (RR: 0.40; 95% CI: 0.31 to 0.52; p < 0.001; I(2) = 73) and cardiac hospitalization (RR: 0.32; 95% CI: 0.23 to 0.45; p < 0.001; I(2) = 0) in patients without HF.
29798790|ab|9|29798790|CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|This meta-analysis suggests that although CA reduced the risk of cardiac hospitalization and recurrent atrial arrhythmia both in subjects with HF and in subjects without HF, the reduction in all-cause mortality was limited to subjects with HF only.
29773466|ab|1|29773466|OBJECTIVE|OBJECTIVE|OBJECTIVE|This study aimed to assess the pathophysiological differences between saphenous vein grafts (SVG) and native coronary arteries (NCA) following presentation with non-ST elevated myocardial infarction (NSTEMI).
29773466|ab|2|29773466|BACKGROUND|BACKGROUND|BACKGROUND|There is accelerated pathogenesis of de novo coronary disease in harvested SVG following coronary artery bypass (CABG) surgery, which contributes to both early and late graft failure, and is also causal in adverse outcomes following vein graft PCI.
29773466|ab|3|29773466|BACKGROUND|BACKGROUND|BACKGROUND|However in vivo assessment, with OCT imaging, comparing the differences between vein grafts and NCAs has not previously been performed.
29773466|ab|4|29773466|METHODS|METHODS|METHODS|We performed a retrospective, observational, analysis in patients who underwent PCI with adjunctive OCT imaging following presentation with NSTEMI, where the infarct-related artery (IRA) was either in an SVG or NCA.
29773466|ab|5|29773466|RESULTS|RESULTS|RESULTS|A total of 1550 OCT segments was analysed from thirty patients with a mean age of 66.3 (+/-9.0) years were included.
29773466|ab|6|29773466|RESULTS|RESULTS|RESULTS|The mean graft age of 13.9 (+/-5.6) years in the SVG group.
29773466|ab|7|29773466|RESULTS|RESULTS|RESULTS|OCT imaging showed that the SVG group had evidence of increased lipid pool burden (lipid pool quadrants, 2.1 vs 2.7; p=0.021), with a reduced fibro-atheroma cap-thickness in the SVG group (45.0mum vs 38.5mum; p=0.05) and increased burden of calcification (calcified lesion length=0.4mm vs 1.8mm; p=0.007; calcified quadrants=0.2 vs 0.9; p=0.001; arc of superficial calcium deposits=11.6 degrees vs 50.9 degrees ; p=0.007) when compared to NCA.
29773466|ab|8|29773466|CONCLUSION|CONCLUSIONS|CONCLUSIONS|This OCT study has demonstrated that vein grafts have a uniquely atherogenic environment which leads to the development of calcified, lipogenic, thin-capped fibro-atheroma's, which may be pivotal in the increased, acute and chronic graft failure rate, and may underpin the increased adverse outcomes following vein graft PCI.
29954859|ab|1|29954859|BACKGROUND|BACKGROUND|BACKGROUND|At its sixth meeting (Moscow, November 2014), the Conference of the Parties (COP) adopted decision FCTC/COP6(13) that called for an impact assessment to 'examine the impact of the WHO Framework Convention on Tobacco Control (FCTC) on the implementation of tobacco control measures and on the effectiveness of its implementation' after its first 10 years.
29954859|ab|2|29954859|BACKGROUND|BACKGROUND|BACKGROUND|An independent expert group (EG) was established to conduct the impact assessment, and report their findings at COP7 (Delhi, November 2016).
29954859|ab|3|29954859|BACKGROUND|BACKGROUND|OBJECTIVE|This article describes the methodology used by the EG to conduct the first comprehensive multi-method assessment of the possible causal impact of the FCTC on global tobacco control over the past decade.
29954859|ab|4|29954859|METHODS|METHODS|METHODS|The EG developed and followed a four-stage process model to conduct the impact assessment: (1) desk review of literature on FCTC impact; (2) collection and analysis of interview data from 12 country missions; (3) data synthesis and interpretation; and (4) preparation of a final report.
29954859|ab|5|29954859|CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|The EG developed and engaged in a transparent and systematic process to conduct the FCTC impact assessment.
29954859|ab|6|29954859|CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|The methods employed were rigorous, and explicitly guided by concerns about the difficulty of ascribing cause-and-effect relations.
29954859|ab|7|29954859|CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|The EG's report and supporting documents represent important sources of the positive impact of the Convention over its first decade.
29954859|ab|8|29954859|CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|As development of the FCTC increasingly shifts to mechanisms for accelerating global implementation, the EG's process model can be used as a methodology to assist Parties in carrying out their own assessments of the impact of the Treaty.
29956006|ab|1|29956006|BACKGROUND|BACKGROUND|BACKGROUND|Ferric citrate, an iron-based phosphate binder, has been shown to improve both hyperphosphatemia and iron deficiency in adult chronic kidney disease patients, but its use in the pediatric dialysis population has not been described.
29956006|ab|2|29956006|METHODS|METHODS|METHODS|This is a retrospective analysis of 11 unselected pediatric dialysis patients who received ferric citrate as a phosphate binder between 2015 and 2017.
29956006|ab|3|29956006|METHODS|METHODS|METHODS|Time-averaged laboratory values were compared pre- and post-ferric citrate initiation using the Wilcoxon signed-rank test.
29956006|ab|4|29956006|RESULTS|RESULTS|RESULTS|The median age of this cohort was 13 years old (range 4-17 years old).
29956006|ab|5|29956006|RESULTS|RESULTS|RESULTS|Five patients were on hemodialysis, and six patients were on peritoneal dialysis.
29956006|ab|6|29956006|RESULTS|RESULTS|RESULTS|The median duration of ferric citrate therapy was 214 days (range 39-654 days), with a median time-averaged ferric citrate dose of 3.5 tablets per day (range 1.5-8.4 tablets per day).
29956006|ab|7|29956006|RESULTS|RESULTS|RESULTS|Compared to the pre-ferric citrate period, ferric citrate treatment was associated with decreased serum phosphate (6.5 to 5.2 mg/dl, p = 0.014), decreased phosphate age-related standard deviation score (SDS) (2.3 to 0.9, p = 0.019), increased transferrin saturation (26 to 34%, p = 0.049), increased ferritin (107 to 230 ng/ml, p = 0.074), and maintenance of hematocrit.
29956006|ab|8|29956006|CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|In pediatric dialysis patients, ferric citrate may be able to concurrently lower phosphate levels and treat iron deficiency.
29956006|ab|9|29956006|CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|However, larger studies are needed to further evaluate safety and efficacy in the pediatric chronic kidney disease population.
29958124|ab|1|29958124|STUDY OBJECTIVE|OBJECTIVE|OBJECTIVE|We tested the hypothesis that over many years - a decade - hospitals' proportions of surgical cases that were performed on weekends and holidays remained stable.
29958124|ab|2|29958124|DESIGN|METHODS|METHODS|Retrospective cohort study.
29958124|ab|3|29958124|SETTING|METHODS|METHODS|Iowa Hospital Association data were from January 1, 2007, through June 30, 2017.
29958124|ab|4|29958124|SETTING|METHODS|METHODS|The N=42 hospitals included were those with at least 10 cases performed during holidays or weekends for each of the periods.
29958124|ab|5|29958124|MEASUREMENTS|METHODS|METHODS|The number of surgical cases performed at each hospital during each of the 21half-year periods was considered the count of unique combinations of hospital, patient, and date with at least one major therapeutic procedure.
29958124|ab|6|29958124|MAIN RESULTS|RESULTS|METHODS|Absolute predictive errors in cases per weekend or holiday day were calculated using a proportional model and using a quadratic model for each hospital and half-year period.
29958124|ab|7|29958124|MAIN RESULTS|RESULTS|RESULTS|Pooling among hospitals, the sample mean absolute predictive errors were greater for the proportional model than for the quadratic model (P<0.0001).
29958124|ab|8|29958124|MAIN RESULTS|RESULTS|RESULTS|However, the mean difference was just 0.0027 cases per weekend or holiday day (SE 0.0001), significantly less than even 1 case per day (P<0.0001).
