PMID||SENTID||STRUCTURED ABSTRACT LABEL|NORMALIZED LABEL/PREDICTION|GOLD|SENTENCE
25229273|ab|1|25229273||BACKGROUND|BACKGROUND|Amyotrophic lateral sclerosis (ALS) has been associated with exposures in so-called 'electrical occupations'.
25229273|ab|2|25229273||BACKGROUND|BACKGROUND|It is unclear if this possible link may be explained by exposure to extremely low-frequency magnetic fields (ELF-MF) or by electrical shocks.
25229273|ab|3|25229273||METHODS|METHODS|We evaluated ALS mortality in 2000-2008 and exposure to ELF-MF and electrical shocks in the Swiss National Cohort, using job exposure matrices for occupations at censuses 1990 and 2000.
25229273|ab|4|25229273||METHODS|METHODS|We compared 2.2 million workers with high or medium vs. low exposure to ELF-MF and electrical shocks using Cox proportional hazard models.
25229273|ab|5|25229273||RESULTS|RESULTS|Results showed that mortality from ALS was higher in people who had medium or high ELF-MF exposure in both censuses (HR 1.55 (95% CI 1.11-2.15)), but closer to unity for electrical shocks (HR 1.17 (95% CI 0.83-1.65)).
25229273|ab|6|25229273||RESULTS|RESULTS|When both exposures were included in the same model, the HR for ELF-MF changed little (HR 1.56), but the HR for electric shocks was attenuated to 0.97.
25229273|ab|7|25229273||CONCLUSIONS|CONCLUSIONS|In conclusion, there was an association between exposure to ELF-MF and mortality from ALS among workers with a higher likelihood of long-term exposure.
19465701|ab|1|19465701||BACKGROUND|BACKGROUND|The suprachiasmatic nucleus (SCN) of the hypothalamus is a multioscillator system that drives daily rhythms in mammalian behavior and physiology.
19465701|ab|2|19465701||OBJECTIVE|OBJECTIVE|Based on recent data implicating vasoactive intestinal polypeptide (VIP) as the key intercellular synchronizing agent, we developed a multicellular SCN model to investigate the effects of cellular heterogeneity and intercellular connectivity on circadian behavior.
19465701|ab|3|19465701||METHODS|METHODS|A 2-dimensional grid was populated with 400 model cells that were heterogeneous with respect to their uncoupled rhythmic behavior (intrinsic and damped pacemakers with a range of oscillation periods) and VIP release characteristics (VIP producers and nonproducers).
19465701|ab|4|19465701||METHODS|METHODS|We constructed small-world network architectures in which local connections between VIP producing cells and their 4 nearest neighbors were augmented with random connections, resulting in long-range coupling across the grid.
19465701|ab|5|19465701||RESULTS|RESULTS|With only 10% of the total possible connections, the small-world network model was able to produce similar phase synchronization indices as a mean-field model with VIP producing cells connected to all other cells.
19465701|ab|6|19465701||RESULTS|RESULTS|Partial removal of random connections decreased the synchrony among neurons, the amplitude of VIP and cAMP response element binding protein oscillations, the mean period of intrinsic periods across the population, and the percentage of oscillating cells.
19465701|ab|7|19465701||CONCLUSIONS|CONCLUSIONS|These results indicate that small-world connectivity provides the optimal compromise between the number of connections and control of circadian amplitude and synchrony.
19465701|ab|8|19465701||CONCLUSIONS|CONCLUSIONS|This model predicts that small decreases in long-range VIP connections in the SCN could have dramatic effects on period and amplitude of daily rhythms, features commonly described with aging.
29877152|ab|1|29877152|BACKGROUND|BACKGROUND|BACKGROUND|Zika virus (ZIKV) is linked to deleterious foetal and neonate outcomes.
29877152|ab|2|29877152|BACKGROUND|BACKGROUND|BACKGROUND|Maternal exposure to ZIKV through mosquitoes and sexual fluids creates a public health challenge for communities and policymakers, which is exacerbated by high levels of chronic non-communicable diseases in American Samoa.
29877152|ab|3|29877152|AIM|OBJECTIVE|OBJECTIVE|This study aimed to identify structural barriers to ZIKV prevention in American Samoa and situate them within locally relevant cultural and epidemiological contexts.
29877152|ab|4|29877152|SUBJECTS AND METHODS|METHODS|METHODS|This study assessed knowledge, attitudes and access to ZIKV prevention among 180 adults in American Samoan public health clinics.
29877152|ab|5|29877152|SUBJECTS AND METHODS|METHODS|METHODS|It queried knowledge about pre-natal care, protection against mosquitoes and condom use.
29877152|ab|6|29877152|RESULTS|RESULTS|RESULTS|Women were most likely to identify pre-natal care as important.
29877152|ab|7|29877152|RESULTS|RESULTS|RESULTS|The majority of participants were able to identify how to prevent mosquito bites, but may have been unable to follow through due to socioeconomic and infrastructure limitations.
29877152|ab|8|29877152|RESULTS|RESULTS|RESULTS|Few participants identified condom use as a preventative measure against ZIKV.
29877152|ab|9|29877152|RESULTS|RESULTS|RESULTS|Prevention misconceptions were most pronounced in women of low socioeconomic status.
29877152|ab|10|29877152|CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|These findings reinforce the need for a multi-pronged approach to ZIKV.
29877152|ab|11|29877152|CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|This study highlights the need for information on culturally specific barriers and recognition of additional challenges associated with dual burden in marginal populations where social inequalities exacerbate health issues.
20507078|ab|1|20507078||BACKGROUND|METHODS|Uniform mesoporous TiO(2) nanospheres were successfully developed via an interfacial confined formation process for application in dye-sensitized solar cells.
20507078|ab|2|20507078||BACKGROUND|BACKGROUND|The mesoporous spherical structures greatly promote the dye-loading capacity, electron transfer, and light scattering, resulting in remarkable enhancement of the cell performance.
20507078|ab|3|20507078||METHODS|RESULTS|The designed interfacial platform caused a reaction-limited aggregation of the TiO(2) nanocrystals, resulting in the formation of mesoporous spherical nanostructures with sphere diameter of 216 nm and pore size of 8 nm.
20507078|ab|4|20507078||METHODS|RESULTS|The oriented attachment of adjacent TiO(2) nanocrystals facilitated the electron transfer process when the mesoporous TiO(2) nanospheres were used as electrode films.
20507078|ab|5|20507078||RESULTS|RESULTS|The dye coverage was enhanced remarkably in the mesoporous spherical TiO(2) samples.
20507078|ab|6|20507078||CONCLUSIONS|CONCLUSIONS|Owing to the enhanced light-harvesting efficiency, solar conversion efficiency was enhanced about 30% for the dye-sensitized solar cell (DSSC) based on mesoporous spherical TiO(2) in comparison with that made by commercial TiO(2) nanoparticles.
27247945|ab|1|27247945||BACKGROUND|BACKGROUND|Focal segmental glomerulosclerosis (FSGS) is a heterogeneous clinicopathological entity.
27247945|ab|2|27247945||BACKGROUND|BACKGROUND|Two frameworks for the classification of FSGS have been described: etiologic and morphologic.
27247945|ab|3|27247945||BACKGROUND|BACKGROUND|The etiologic classification is distinguished among genetic, adaptive, virus-associated, drug-induced, and idiopathic types.
27247945|ab|4|27247945||BACKGROUND|BACKGROUND|Morphologic classification is commonly referred to as the Columbia classification published in 2004, which distinguishes five variants: collapsing, tip, cellular, perihilar, and not otherwise specified (NOS).
27247945|ab|5|27247945||BACKGROUND|BACKGROUND|This classification is based on light microscopic patterns with rigorously defined specific criteria, which can be applied to primary and secondary forms of FSGS, and has been widely used over the past 10 years both as a diagnostic and as a prognostic clinical tool.
27247945|ab|6|27247945||RESULTS|OBJECTIVE|This paper defines common histopathological features of FSGS, distinguished characters among five variants, and points out the confusion about terminology of variants, because most were proposed in the past with different definitions.
27247945|ab|7|27247945||CONCLUSIONS|CONCLUSIONS|Despite good interobserver reproducibility of this classification system, difficulty in its application may arise in the interpretation of lesions with mixed features of more than one variant in the same tissue specimen and with late lesions, because other variants may evolve into the NOS variant over time.
29940576|ab|1|29940576|BACKGROUND|BACKGROUND|BACKGROUND|Emphysematous destruction of lung parenchyma visible in computed tomography (CT) can be attributed to chronic obstructive pulmonary disease (COPD) or to alpha1-antitrypsin deficiency (AATD).
29940576|ab|2|29940576|OBJECTIVES|OBJECTIVE|OBJECTIVE|We evaluated if visual semiquantitative phenotyping of CT data helps identifying individuals with AATD in a group of smokers with severe emphysema and airflow limitation.
29940576|ab|3|29940576|METHOD|METHODS|METHODS|n = 14 patients with AATD and n = 15 with COPD and a minimum of 10 pack years underwent CT, clinical assessment, and full-body plethysmography.
29940576|ab|4|29940576|METHOD|METHODS|METHODS|The extent and type of emphysema as well as large and small airway changes were rated semiquantitatively for each lobe using a standardized previously published scoring system.
29940576|ab|5|29940576|METHOD|METHODS|METHODS|Lastly, a final diagnosis for each patient was proposed.
29940576|ab|6|29940576|RESULTS|RESULTS|RESULTS|AATD had a significantly lower mean emphysema score than COPD, with 8.9 +/- 3.4 versus 11.9 +/- 3.2 (p < 0.001), respectively.
29940576|ab|7|29940576|RESULTS|RESULTS|RESULTS|Within both groups, there was significantly more emphysema in the lower lobes (p < 0.05-0.001).
29940576|ab|8|29940576|RESULTS|RESULTS|RESULTS|The COPD group showed an upper- and middle-lobe predominance of emphysema distribution when compared to the AATD group (p < 0.001).
29940576|ab|9|29940576|RESULTS|RESULTS|RESULTS|Centrilobular (CLE) and panlobular (PLE) emphysema patterns showed a uniform distribution within both groups, with a CLE predominance in the upper lung and a PLE predominance in the lower lung regions.
29940576|ab|10|29940576|RESULTS|RESULTS|RESULTS|AATD and COPD both showed significantly more airway changes in lower lobes compared to upper lobes (p = 0.05-0.001), without significant differences between both groups.
29940576|ab|11|29940576|CONCLUSION|CONCLUSIONS|CONCLUSIONS|The typical emphysema distribution patterns seen on CT traditionally assigned to AATD and COPD were of little use in discriminating both entities.
29940576|ab|12|29940576|CONCLUSION|CONCLUSIONS|CONCLUSIONS|Also, airway changes could not contribute to a more precise differentiation.
29940576|ab|13|29940576|CONCLUSION|CONCLUSIONS|CONCLUSIONS|We conclude that a concise standardized phenotyping-driven approach to chest CT in emphysema is not sufficient to identify patients with AATD in a cohort of smokers with advanced emphysema.
29955999|ab|1|29955999|OBJECTIVE|OBJECTIVE|BACKGROUND|In 2013, we reported a case of combined anterior and posterior reconstruction after three-level en bloc vertebral body replacement and replacement of the aorta for chondrosarcoma of the thoracic spine.
29955999|ab|2|29955999|OBJECTIVE|OBJECTIVE|BACKGROUND|Eight years after, we observed an implant failure and now report on revision strategy and 2-year follow-up (f/u) after revision.
29955999|ab|3|29955999|METHODS|METHODS|METHODS|We report about the 2-year f/u of the same now 51-year-old gravedigger who needed to undergo revision surgery after implant failure.
29955999|ab|4|29955999|METHODS|METHODS|METHODS|We did a combined anterior and posterior correction vertebral interbody fusion by (1) removal of broken screws in Th9 and L2, removal of broken titanium bars, correction of kyphosis, enhancement of the vertebral interbody fusion from Th8 to L4 using monoaxial titanium screws and cancellous bone transplantation and (2) removal of the broken plate and the loose cage, implantation of a novel expandable PEEK cage from Th11 to L1 and anterior stabilization from Th9/10 to L2/3, as well as autologous and allogeneic cancellous bone transplantation.
29955999|ab|5|29955999|RESULTS|RESULTS|RESULTS|Two years after revision surgery, the patient presented fully reintegrated without any complains.
29955999|ab|6|29955999|RESULTS|RESULTS|RESULTS|No painkillers needed to be taken.
